,Symbol,priceEarningsRatio,returnOnEquity,priceEarningsToGrowthRatio,priceToSalesRatio,priceToBookRatio,debtEquityRatio,priceToFreeCashFlowsRatio,EPS,dividendPayoutRatio,Dividend Yield,Net Profit Margin,debtRatio,Dividends per Share Growth,10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Sector,2016 PRICE VAR [%],intercept
2579,CKH,0.0,-0.0541,,1.6899,0.7222,0.8423,0.0,-3.94,,0.0,-0.1318,0.336,0.0,0.0,-1.0,-1.0,Energy,35.2305152508082,1
2580,OBE,0.0,-0.9015,,0.3302,,0.6609999999999999,0.835,-26.6739,,0.0203,-2.0917,0.3275,-0.9607,-0.2814,-0.5924,-0.7498,Energy,103.4482764020578,1
2581,SMLP,0.0,-0.11,,3.1082,0.981,1.162,0.0,-3.2,,0.1212,-0.4799,0.6416,0.1127,,0.0,0.0,Energy,46.15031716756186,1
2582,CEO,15.0562,0.0524,173.71402006459,27.1838,,0.4265,160.8942,6.9327,1.0085448977576,0.0104,0.1181,0.2478,-0.0875,0.1423,0.0626,0.0683,Energy,24.958456628041557,1
2583,KEG,0.0,-0.1688,,0.0955,0.5628,0.6972,0.0,-1172.0,,0.0,-0.1251,0.3176,0.0,0.0,0.0,0.0,Energy,-66.7187492052714,1
2584,GLOP,5.9748,0.1128,2.3908850831809,1.1241,,1.3387,1.7558,2.38,0.61125970149254,0.1254,0.337,0.5471,2.0688,,,0.0,Energy,60.71820395019265,1
2585,UNT,0.0,-0.7897,,0.72,0.4917,0.6996,0.0,-21.12,,0.0,-1.2144,0.3282,0.0,0.0,0.0,0.0,Energy,117.0436235124934,1
2586,YUMA,0.0,-1.2685,,0.731,0.5731,0.0,0.0,-128.7,,0.0,-3.3453,0.0,-1.0,,,0.0,Energy,-26.08695652173913,1
2587,ESES,0.0,-0.8854,,3985.004,2.0895,0.8261,0.0,-5.4,,0.0,-0.9738,0.3597,0.0,,,,Energy,-66.43356595262523,1
2588,TDW,0.0,-0.0263,,0.6001,0.3635,0.6201,0.0,-43.226000000000006,,0.0522,-0.0436,0.3226,0.0,0.0524,0.0,0.0,Energy,-53.478853795563964,1
2589,NEXT,0.0,-1.4307,,0.0,99.9345,0.0,0.0,-0.14,,0.0,0.0,0.0,,,,,Energy,3.0549918539506984,1
2590,USEG,0.0,-6.002999999999999,,0.4406,0.2906,0.3877,0.0,-19.86,,0.0,-9.0225,0.1811,0.0,0.0,0.0,0.0,Energy,33.33333002196431,1
2591,EGY,0.0,-6.0844,,1.1616,3.588,0.5752,0.0,-2.72,,0.0,-1.9722,0.121,0.0,0.0,0.0,0.0,Energy,-38.46154280234085,1
2592,PBT,,,,,,,,0.34,,,0.88888888888889,,,,,,Energy,52.82961388341853,1
2593,GDP,0.0,,,2.4243,1.4745,,0.0,-7.28,,0.0,,,,,,,Energy,3.3333301544189453,1
2594,MMLP,35.0,0.0974,12.496607647212,0.7421,2.0704,2.1961,6.4158,0.62,3.4735799895779,0.1498,0.037000000000000005,0.6266,0.023,0.0403,0.0162,0.0206,Energy,-2.786223350704252,1
2595,BKEP,0.0,0.0733,19.661407051282,0.9415,2.4405,2.809,9.7844,-0.47,-0.0,0.1004,0.0355,0.6717,0.0763,0.0,0.0,0.0838,Energy,36.032528683348346,1
2596,GEOS,0.0,-0.1127,,2.1395,0.6201,0.0,0.0,-2.51,,0.0,-0.3846,0.0,0.0,0.0,0.0,0.0,Energy,43.07801310829746,1
2597,BSM,0.0,-0.1235,,7.0233,3.3234,0.0795,14.2439,-0.56,,0.0294,-0.261,0.0622,0.0,,,,Energy,33.24102457212146,1
2598,TAT,0.0,-1.8251,,0.6702,0.9596,1.5354,1.2446,-2.63,,0.0,-1.2642,0.3034,0.0,,0.0,0.0,Energy,-12.598422757823414,1
2599,CCLP,0.0,-0.4414,,0.8267,1.9765,1.706,57.1109,-4.36,,0.1739,-0.3204,0.5862,0.1042,,0.0,0.0831,Energy,1.1709211352715645,1
2600,CAPL,74.0571,0.0425,45.156757013854,0.3872,8.1405,1.5291,12.3756,0.35,5.6433878157504,0.1072,0.0051,0.4775,0.3356,,0.0,0.0,Energy,11.382790188874669,1
2601,DKL,13.9961,-6.0672,9.2936096774713,1.4977,0.0,-31.9114,17.5577,2.55,0.4009244853997101,0.0605,0.1134,0.9369,0.1967,,0.0,0.0,Energy,-7.199044673861764,1
2602,VET,0.0,-0.1169,,3.3333,,0.7594,0.0,-1.4317,,0.0538,-0.2487,0.3353,-0.2716,0.0,0.0,-0.1397,Energy,68.69005411476614,1
2603,BPT,,,,,,,,5.86,,,0.98425196850394,,,,,,Energy,3.2614728185256308,1
2604,CELP,25.1429,0.1136,19.097950072394,0.2805,0.0,4.5276,4.1538,0.35,5.5074455899198,0.1847,0.0094,0.7289,0.4719,,,0.0,Energy,43.326556490858536,1
2605,GPP,22.8873,0.3204,15.545223121387,10.1415,8.4401,0.1097,36.284,0.71,-0.0,0.0246,0.4517,0.0823,0.0,,,,Energy,38.52108991315672,1
2606,SDPI,0.0,-0.8937,,1.3857,3.4204,1.2514,0.0,-0.83,,0.0,-1.1377,0.5224,0.0,,,,Energy,23.364484835966355,1
2607,TGA,0.0,-0.2841,,1.4579,,0.1718,4.0576,-1.44,,0.0972,-1.1368,0.1402,-0.3,0.0,0.0,0.0,Energy,-5.056171899393994,1
2608,MXC,0.0,-0.0258,,3.355,0.8612,0.4505,0.0,-0.17,,0.0,-0.1006,0.2771,0.0,0.0,0.0,0.0,Energy,53.09246633067606,1
2609,MVO,,,,,,,,1.27,,,1.0,,,,,,Energy,32.37580435396296,1
2610,DWSN,0.0,-0.1253,,0.3029,0.3399,0.051,4.4653,-1.27,,0.0,-0.112,0.0431,-1.0,0.0,0.0,-1.0,Energy,128.40908177674197,1
2611,AE,0.0,-0.0084,,0.0833,1.062,0.0,10.711,-0.3,,0.0229,-0.0007,0.0,0.0,0.0905,0.1026,0.1238,Energy,6.182668607514678,1
2612,GNE,0.0,-0.0604,,1.2883,2.0667,0.0162,0.0,-0.4,,0.0108,-0.035,0.0128,1.0,,0.0,-0.0337,Energy,-42.36181402442377,1
2613,PFIE,0.0,0.0008,12.121958709275,1.9081,1.1939,0.0,6.9518,0.11,-0.0,0.0,0.1123,0.0,0.0,0.0,0.0,0.0,Energy,35.29411970950332,1
2614,PHX,28.8571,0.0734,27.686163593243,3.7999,2.1054,0.5118,16.1896,0.56,0.28633819962171003,0.0099,0.1325,0.2722,0.0,0.0977,0.0271,-0.0294,Energy,41.989327830370115,1
2615,ROSE,0.0,-969.3878,,5.6076,8.3877,11.4469,33.5241,-2.53,,0.0,-0.5026,0.7974,,,,,Energy,4.321611190136688,1
2616,SRLP,5.4367,0.4975,3.7872162726732,0.1221,5.8983,3.9439,1.5567,3.71,0.5178051769030501,0.0952,0.0225,0.6209,0.2298,,0.0,0.0,Energy,52.780699187773656,1
2617,PED,0.0,-1.4176,,2.4631,0.8723,2.6156,0.0,-5.1,,0.0,-4.0023,0.6471,0.0,0.0,0.0,0.0,Energy,-49.09090997758974,1
2618,SHI,8.4811,0.1654,111.6906534144,6.3781,,0.1046,95.0559,4.668,8.765210844459698e-05,0.0,0.0488,0.0744,-1.0,-1.0,-1.0,-1.0,Energy,51.335752596397896,1
2619,BKEPP,,,,,,,,,,,0.033333333333332986,,,,,,Energy,31.399010157930675,1
2620,BRN,12.4,0.0678,12.189641805226,0.8781,0.8270000000000001,0.1848,1.9007,0.15,-0.0,0.0,0.07200000000000001,0.0828,0.0,-1.0,0.0,0.0,Energy,-15.897438687607233,1
2621,CRT,,,,,,,,1.35,,,0.88888888888889,,,,,,Energy,45.130450114258366,1
2622,DMLP,23.5476,0.1812,17.153006412674,9.5193,4.1461,0.0,10.9554,0.42,-0.0,0.1167,0.4159,0.0,-0.3936,-0.0535,-0.0695,-0.1361,Energy,90.16178929956841,1
2623,ECT,,,,,,,,0.28,,,0.83333333333333,,,,,,Energy,58.1998615216639,1
2624,ENSV,0.0,-0.0705,,0.5308,1.1508,1.2082,2.6751,-0.03,,0.0,-0.0325,0.4603,0.0,,0.0,0.0,Energy,7.692312100935426,1
2625,GBR,0.0,-0.7142,,2.5643,0.5728,0.5563,6.6754,-1.35,,0.0,-3.1976,0.2301,0.0,0.0,0.0,0.0,Energy,100.0,1
2626,HUSA,0.0,-0.6970000000000001,,20.6525,1.6127,0.0,0.0,-0.07,,0.0,-8.9192,0.0,0.0,0.0,-1.0,0.0,Energy,12.500006984919464,1
2627,LONE,0.0,-0.1494,,0.4551,0.1854,1.6502,0.0,-3.63,,0.0,-0.3439,0.5594,0.0,,,,Energy,88.93805305066596,1
2628,MARPS,9.2021,2.4812,4.3650038215981,8.1785,21.759,0.0,9.1598,0.94,0.98607105615334,0.1288,0.9008,0.0,-0.0135,-0.0619,-0.0895,-0.024,Energy,39.68027739906883,1
2629,MCEP,0.0,-0.7318,,0.35200000000000004,0.2597,1.3793,0.9786,-3.18,,0.3289,-0.9918,0.5503,-0.818,,0.0,-0.3689,Energy,100.0,1
2630,NRT,,,,,,,,1.26,,,1.0,,,,,,Energy,-5.363866057305794,1
2631,PNRG,0.0,-0.2294,,1.5458,2.1942,1.7161,14.2354,-5.53,,0.0,-0.1616,0.4227,0.0,0.0,0.0,0.0,Energy,11.639448402807432,1
2632,RCON,0.0,-0.4248,,0.1462,,0.32299999999999995,0.0,-1.0423,,0.0,-0.6107,0.17800000000000002,0.0,,0.0,0.0,Energy,-2.985071865055365,1
2633,ROSEU,,,,,,,,,,,-0.5172413793103401,,,,,,Energy,24.89999771118164,1
2634,SAEX,0.0,0.285,,0.1545,0.0,-4.1478,0.0,-1691.0,,0.0,-0.0433,0.9305,0.0,,,0.0,Energy,-97.255123143448,1
2635,SBR,,,,,,,,3.15,,,0.95833333333333,,,,,,Energy,43.193189665422466,1
2636,SDR,,,,,,,,1.14,,,0.8936170212765999,,,,,,Energy,-8.825349844947652,1
2637,SDT,,,,,,,,1.24,,,1.9444444444444,,,,,,Energy,-28.697568073209272,1
2638,SNDE,0.0,-1.4959,,89.9694,,1.0645,0.0,-47.7,,0.0,-2.8618,0.4581,0.0,,,,Energy,5.430461555127279,1
2639,SNMP,0.0,4.8648,,0.6335,0.0,-3.7237,3.2518,-50.1,,0.0281,-2.0029,0.2226,0.0,0.0,0.0,0.0,Energy,-0.4070190898879261,1
2640,TGC,0.0,-3.3138,,1.1845,0.9787,0.1355,0.0,-4.06,,0.0,-4.0105,0.0843,0.0,0.0,0.0,0.0,Energy,-41.666669978035685,1
2641,TRCH,0.0,-12.7881,,20.2622,8.7431,1.0722,0.0,-1.58,,0.0,-26.4656,0.3947,0.0,,,0.0,Energy,12.380952489078725,1
2642,BAC,12.1957,0.0621,10.423352578605,2.1122,0.9747,1.7143,6.2007,1.38,0.22463859208045006,0.0119,0.1918,0.2048,0.6667,-0.2016,0.3797,0.71,Financial Services,36.615373714482175,1
2643,WFC,13.0048,0.1186,10.958218164147999,3.3207,1.6581,1.5392,17.5566,4.18,0.38551585568271,0.0271,0.2738,0.1662,0.0926,0.0396,0.4913,0.1879,Financial Services,7.505583669265566,1
2644,AIG,36.6686,0.0245,33.974865777407,1.3143,0.8474,0.3262,27.998,1.69,0.46812386156648,0.0131,0.0376,0.0589,0.62,-0.2296,0.0,0.0,Financial Services,10.512003454914517,1
2645,C,9.5656,0.0777,8.499758937478301,2.0191,0.7919,1.6626,4.1884,5.41,0.072671383830182,0.0031,0.2258,0.2131,3.0,-0.375,0.0,0.5874,Financial Services,17.308756201493953,1
2646,MS,10.7104,0.0815,9.160084282683199,1.7519999999999998,0.9153,2.2001,0.0,2.97,0.23747347804798,0.0173,0.1743,0.21,0.5714,-0.0653,0.2242,0.542,Financial Services,37.499642226748755,1
2647,JPM,10.914,0.0915,9.966860046797098,2.5984,1.3154,1.9307,3.3625,6.05,0.34757847335658,0.0254,0.2421,0.2033,0.0769,0.0214,0.5306,0.1347,Financial Services,38.70231499633203,1
2648,BBD,5.5258,0.1997,0.97456263177532,0.3347,,0.5538,0.0,0.5995,0.27616069922824,0.0247,0.2726,0.049,-0.4499,,-0.1808,-0.21,Financial Services,112.5883948687296,1
2649,AXP,13.7179,0.2497,12.708139105171002,2.2204,3.3609,2.5576,7.4192,5.07,0.22699980631416,0.0158,0.1675,0.328,0.1224,-0.1762,0.0885,0.1214,Financial Services,11.730912810560367,1
2650,V,27.0,0.2121,23.813415992415,11.1221,22.9618,0.0,25.0348,2.58,0.1859987357775,0.0069,0.4559,0.0,0.2,0.0,0.3088,0.297,Financial Services,4.061757426243708,1
2651,KEY,12.4434,0.0852,10.954643031441,2.7126,1.1353,1.0319,10.4428,1.06,0.29148471615721,0.022,0.2255,0.1166,0.16,-0.1393,0.4862,0.1723,Financial Services,44.66133422409489,1
2652,RF,12.8,0.0592,11.636898797595,2.4397,1.0668,0.4963,10.3415,0.75,0.30460921843687,0.024,0.1943,0.0663,0.2778,-0.1628,0.4188,0.7915,Financial Services,56.013934937928354,1
2653,IBN,13.922,0.1446,0.46495095546543,0.0663,,2.494,0.0,0.6765,0.25182662253845,0.0002,0.1358,0.2557,-0.0435,0.2205,0.0298,0.0,Financial Services,0.09367494465020172,1
2654,MSCI,35.1854,0.2481,33.700222422736005,6.8892,0.0,1.7519999999999998,28.922,2.05,0.39232633423952,0.0111,0.208,0.5019,3.4444,0.0,0.0,0.0,Financial Services,13.005372923182113,1
2655,RDN,9.2986,0.1149,9.3097037159666,2.3214,1.2553,0.4884,0.0,1.44,0.0069565459843025,0.0007,0.2405,0.2161,-0.1,-0.1963,-0.0209,-0.0345,Financial Services,36.526315232142366,1
2656,AABA,0.0,,,,0.7124,0.0849,0.0,-4.64,,0.0,,0.0661,0.0,0.0,0.0,0.0,Financial Services,23.152870006752906,1
2657,PYPL,36.2,0.0893,36.023127035830996,4.7821,4.7519,0.0,23.9116,1.0,-0.0,0.0,0.1328,0.0,0.0,,,0.0,Financial Services,13.582737325764384,1
2658,SCHW,31.6635,0.108,28.933271596406,6.7952,3.6104,0.2147,44.1867,1.04,0.26744989633725,0.0073,0.2268,0.0157,0.0,0.1043,0.0,0.0,Financial Services,24.866671854349857,1
2659,STI,11.8343,0.0825,10.439321061148,2.7751,1.3808,0.5585,6.5526,3.62,0.27884117951371,0.0215,0.2457,0.0686,0.3143,-0.0835,0.8722,0.6631,Financial Services,35.8170207894928,1
2660,ITUB,5.9753,0.2293,0.62378324681524,0.5549,,5.8491,0.0,0.6603,0.27226107226106,0.0181,0.3642,0.5144,-0.8140000000000001,,-0.1331,-0.1917,Financial Services,91.34009790216105,1
2661,BK,15.0989,0.083,13.491284588094,2.9651,2.7072,0.9746,12.9145,2.73,0.24065864471184,0.0165,0.2078,0.0941,0.0303,-0.0243,0.1356,0.0935,Financial Services,20.70986478642913,1
2662,FITB,9.9015,0.1081,8.6110496693101,2.6003,1.2492,1.1028,7.2767,2.03,0.2464953271028,0.0259,0.2788,0.1238,0.0196,-0.0981,0.6703,0.1304,Financial Services,41.73129053475915,1
2663,USB,13.4182,0.1274,11.799236672904,3.9364,2.2293,1.2997,8.5709,3.18,0.30226228950502,0.0237,0.3101,0.1421,0.0466,-0.0195,0.3825,0.09,Financial Services,26.954358985916592,1
2664,HBAN,13.4878,0.1051,11.624548519481001,3.0488,1.5519,1.161,9.4529,0.82,0.27849927849928,0.0226,0.2398,0.1078,0.1905,-0.1147,0.4427,0.1604,Financial Services,27.042949656515283,1
2665,DB,0.0,-0.1084,,1.0225,,3.2683,0.5598,-4.9077,,0.0374,-0.2086,0.1257,-0.2727,-0.0983,-0.0598,-0.0964,Financial Services,-22.945936751496912,1
2666,PGR,14.7222,0.1739,13.189362101609001,0.8914,2.9245,0.3715,8.5691,2.16,0.3183969706532,0.0216,0.0608,0.0908,-0.5405,0.3675,-0.0999,-0.2129,Financial Services,17.411671002074115,1
2667,BCS,0.0,-0.0066,,10.5443,,7.013,15.4951,-0.1121,,0.0448,-0.0194,0.3745,-0.1284,-0.1556,0.0568,-0.0206,Financial Services,-12.080022100860619,1
2668,BX,26.1071,0.1132,20.673653241531,3.5142,4.458,1.0103,7.934,1.12,4.9273037480153,0.1192,0.1528,0.2812,0.8151,0.0,0.4217,0.8854,Financial Services,1.9907743982302617,1
2669,SYF,11.4323,0.1757,10.755035634581,3.7317,2.3148,1.9263,4.1004,2.66,-0.0,0.0,0.3258,0.2891,0.0,,,0.0,Financial Services,22.269075559036327,1
2670,MTG,2.5594,0.5241,2.5582288054608,2.8802,1.3414,0.5419,19.1257,3.45,-0.0,0.0,1.1255,0.2065,0.0,-1.0,0.0,0.0,Financial Services,18.07648196606353,1
2671,ZION,22.75,0.0412,17.042684854369,2.7447,0.8594,0.1544,18.0754,1.2,0.3495145631068,0.0081,0.1521,0.0194,0.375,-0.1713,0.4063,0.7652,Financial Services,62.77652720224568,1
2672,BBT,14.5985,0.0762,12.208068773512002,3.2122,1.7134,1.0008,9.033,2.59,0.37859884836852,0.0278,0.2269,0.1303,0.1053,-0.0324,0.1184,0.1138,Financial Services,32.51147865527239,1
2673,CFG,16.8968,0.0424,15.545058843299,3.0559,1.082,0.6779,14.8438,1.55,0.25690276110444,0.0153,0.1842,0.0964,3.0,,,0.0,Financial Services,40.89655036671388,1
2674,FNB,15.3333,0.0762,13.025999373737,3.7723,1.9217,1.2835,10.9448,0.87,0.52935502258079,0.036000000000000004,0.2574,0.1532,0.0,-0.064,0.0,0.0,Financial Services,28.376529591678988,1
2675,VOYA,20.3923,0.0304,19.412853253405,0.9119,0.6028,0.7752,2.447,1.81,0.022058823529412,0.0011,0.0468,0.0477,0.0,,,0.0,Financial Services,7.529333312531808,1
2676,NTRS,17.8883,0.1119,16.123675425112,3.5124,2.0304,0.9303,11.9531,4.03,0.3300472376258,0.0196,0.2052,0.0694,0.0846,0.0507,0.0471,0.0612,Financial Services,28.79231929970085,1
2677,KKR,14.3028,0.0881,12.703844595159,6.9412,1.297,3.3737,56.0346,1.09,1.4465446014387,0.1013,0.468,0.2634,-0.2217,0.0,0.4702,0.2344,Financial Services,2.280351734630972,1
2678,WRB,13.4836,0.1095,12.395837131036998,0.9366,1.5179,0.483,8.2543,2.707,0.11521677844088,0.0086,0.0699,0.1022,-0.6716,0.1102,0.117,-0.2968,Financial Services,28.145212094634427,1
2679,FRC,,,,,,,,3.27,,,,,,,,,Financial Services,44.63094249236365,1
2680,STL,27.0333,0.0397,25.687175783881006,5.8738,2.3289,0.9161,21.2964,0.6,0.45956983392322,0.0173,0.1845,0.1276,-0.9691,0.0244,0.0313,0.0527,Financial Services,50.754717077500935,1
2681,NYCB,0.0,-0.0079,,12.4862,2.4365,2.6536,0.0,-0.11,,0.0613,-0.0744,0.313,0.0,0.0,0.0,0.0,Financial Services,4.65600742103832,1
2682,MET,9.2008,0.0791,7.880175920634401,0.7786,0.8169,0.3746,3.3991,4.67,0.30764935790061,0.0343,0.0876,0.029,0.1132,0.1099,0.1479,0.2585,Financial Services,18.556798059602645,1
2683,AFL,10.1871,0.14300000000000002,9.4192343649428,1.2247,1.4376,0.2807,3.807,2.94,0.25898144492696,0.0264,0.1214,0.042,0.0533,0.1364,0.0675,0.0565,Financial Services,23.584480903202767,1
2684,GS,14.5935,0.0701,12.649666966957,2.2731,0.9185,5.1643,10.2724,12.35,0.2763439092553,0.0141,0.1799,0.52,0.1333,0.0981,0.1274,0.1294,Financial Services,37.27668281026569,1
2685,MA,28.9762,0.6317,28.305837132353002,11.3078,32.94,0.5421,29.3712,3.36,0.19091386554622006,0.0066,0.3939,0.2011,0.4545,0.0,0.6055,0.8267,Financial Services,9.782486391748213,1
2686,BBVA,,,,,,,,0.41,,,,,,,,,Financial Services,-0.045671221506393966,1
2687,ICE,22.3808,0.086,21.34507566719,6.0066,0.0,0.4935,27.5591,2.29,0.25981161695447,0.0113,0.2721,0.0937,0.1154,0.0,0.0,0.0,Financial Services,18.625585483772856,1
2688,IVZ,14.8142,0.1228,12.621823320792997,2.7701,39.9069,0.9524,14.1358,2.26,0.4694762937713,0.0397,0.189,0.2995,0.3641,0.1485,0.2522,0.2761,Financial Services,-4.145512766848646,1
2689,SLM,10.8667,0.1308,10.058903333771,3.4945,1.3254,0.5148,0.0,0.6,-0.0,0.0,0.345,0.0709,-1.0,-1.0,0.0,-1.0,Financial Services,68.501531242645,1
2690,CME,24.4205,0.0607,22.21146433745,9.2113,0.0,1.8384,21.4778,3.71,1.0773055332799,0.0541,0.3748,0.5609,0.2629,0.2955,0.3973,0.099,Financial Services,36.84564521664179,1
2691,PPBI,17.562,0.0853,17.364636877225,4.0005,1.8972,0.8876,19.3052,1.21,-0.0,0.0,0.2233,0.0951,0.0,0.0,0.0,0.0,Financial Services,74.74045836091406,1
2692,ETFC,32.2174,0.0462,31.876628635821,6.3384,2.2637,0.2566,11.149,0.92,-0.0,0.0,0.1956,0.0328,0.0,0.0,0.0,0.0,Financial Services,20.39611784054797,1
2694,WDR,10.0561,0.2807,7.725427097626902,1.5683,3.4504,0.2238,11.7113,2.85,0.60594415307815,0.06,0.1566,0.1218,0.2647,0.1111,0.1744,-0.0057,Financial Services,-22.333644030329207,1
2695,AMTD,21.2267,0.1658,19.791915867159,5.3264,9.6865,0.3671,25.6135,1.5,0.4009840098401,0.0188,0.2504,0.0682,-0.3878,0.0,0.0,0.3572,Financial Services,32.78969878318687,1
2696,PNC,12.6742,0.0918,10.957488553336999,3.1789,1.4233,1.2255,8.8668,7.52,0.2528007793473,0.0211,0.2697,0.1528,0.0691,0.0005,0.3811,0.0905,Financial Services,28.71530747333122,1
2697,ARCC,11.875,0.0733,8.663417414248,4.3719,0.8621,0.7953,12.4292,1.2,1.2849604221636,0.1102,0.3698,0.4327,0.0,0.0191,0.0232,-0.0063,Financial Services,26.1716750664926,1
2698,FNF,12.8372,0.0916,21.363512713471998,1.0425,0.0,0.4854,11.6339,1.95,0.41745730550285,0.032,0.0791,0.2005,0.0959,0.1233,0.03,0.1132,Financial Services,5.04640057581383,1
2699,LC,0.0,-0.0048,,9.7115,4.4599,4.3879,117.1674,-0.05,,0.0,-0.0116,0.7891,0.0,,,0.0,Financial Services,-52.61732982491365,1
2700,BEN,11.3252,0.1719,9.5238452814803,2.8773,2.3864,0.182,10.4758,3.29,0.3274210190144,0.0161,0.2561,0.1319,0.25,-0.0284,-0.1513,-0.16399999999999998,Financial Services,11.694536635553508,1
2701,NAVI,7.7302,0.2517,3.6980593495935,2.4045,1.6022,32.5922,3.899,2.15,0.24390243902439,0.0385,0.3871,0.9504,0.0,,,0.0,Financial Services,49.743142277236274,1
2702,FHN,42.7059,0.0366,36.89119631924,2.9268,1.6252,0.961,9.2255,0.34,0.62817452462185,0.0165,0.0739,0.086,0.2,-0.1718,-0.4303,0.8171,Financial Services,43.94500553131008,1
2703,LYG,92.3729,0.01,543.5920653047099,13.4576,,1.8005,21.4975,0.0472,2.2961373390557003,0.0315,0.0201,0.104,0.0,-0.2931,0.0,0.0,Financial Services,-24.967638519011626,1
2704,ALLY,0.0,0.0959,6.5657328004658,1.8473,0.6682,5.5313,1.757,-2.66,1.9945694336695,0.0,0.2652,0.4688,0.0,,0.0,0.0,Financial Services,2.8886702808993263,1
2705,EVR,47.0174,0.085,43.507925058908995,1.6104,7.042999999999998,0.3682,5.7166,1.15,1.0762662436134,0.0213,0.035,0.1256,0.1165,0.0,0.1279,0.1193,Financial Services,33.097632219954036,1
2706,WU,10.9877,0.5963,9.7419085461924,1.6503,0.0,2.2891,9.8994,1.63,0.37777512532824,0.0346,0.1528,0.3403,0.24,0.0,0.1992,0.1341,Financial Services,27.291002230836373,1
2707,SAN,,,,,,,,0.43,,,,,,,,,Financial Services,13.721098403691649,1
2708,HOMB,20.0594,0.1152,19.265255955108,7.1727,3.5494,1.3296,14.6032,1.01,0.27192671437565,0.0136,0.3489,0.1717,0.5714,0.0,-0.1716,0.2378,Financial Services,44.870558995655905,1
2709,CS,0.0,-0.0663,,1.4579,,5.6974,2.4818,-1.6517,,0.0344,-0.1237,0.3081,-0.0566,-0.0262,-0.1773,-0.07200000000000001,Financial Services,-29.318314066124397,1
2710,ISBC,22.6182,0.0548,20.567411406868,6.9126,1.2326,1.0182,8.0347,0.55,0.48150188700036,0.0161,0.2979,0.1614,0.6807,0.0,0.0,1.1544,Financial Services,17.980766070651747,1
2711,AGO,3.7121,0.1742,3.3361948448862004,1.6924,0.6161,0.2144,0.0,7.12,0.068181818181818,0.0182,0.4785,0.0894,0.0909,0.1487,0.2036,0.1006,Financial Services,47.41507370931628,1
2712,CB,13.4156,0.0973,12.470885989926,1.9951,1.6152,0.381,9.8035,8.71,0.30416372618207,0.0423,0.1493,0.1085,-0.1541,0.1087,0.1219,0.0685,Financial Services,18.760177573557762,1
2713,PRU,6.5812,0.1347,5.7384858029068,0.6399,0.8726,0.8902,2.6218,12.37,0.19797943991492006,0.03,0.0988,0.0492,0.1244,0.1208,0.1624,0.151,Financial Services,35.10681169826378,1
2714,PBCT,18.7791,0.055,16.723381954289998,4.0047,1.8951,1.1287,20.2027,0.86,0.7735486351403299,0.0414,0.2079,0.1371,0.0183,0.0512,0.0163,0.0165,Financial Services,28.30425868195909,1
2715,UCBI,17.8807,0.0702,16.906858502888,4.2701,1.6127,0.5996,11.7701,1.09,0.20726881179119006,0.0113,0.2192,0.0635,1.0,-0.1689,0.0,0.0,Financial Services,57.604923980071646,1
2716,CBSH,17.3881,0.1117,14.691869360995,4.1314,1.9642,0.8753,16.4377,2.33,0.32215144276343,0.0194,0.2503,0.084,0.0493,0.075,0.1053,0.1518,Financial Services,41.43316373975224,1
2717,SC,6.8319,0.1859,6.4999177333103,2.4548,1.3117,6.8529,8.352,2.32,-0.0,0.0,0.3566,0.8334,-1.0,,,0.0,Financial Services,-14.502854533822644,1
2718,HIG,10.7309,0.0953,9.8527742127606,1.1128,1.0384,0.3038,7.2689,4.05,0.18787158145065,0.0179,0.1051,0.0235,0.1818,-0.0397,0.3128,0.2493,Financial Services,13.825993805228233,1
2719,ING,9.6848,0.1095,8.8968477266822,2.8844,,3.0619,5.0535,1.3898,0.28278522127487,0.0281,0.2736,0.1374,0.0,-0.1394,0.0,0.0,Financial Services,12.557538717743823,1
2720,UBS,18.2041,0.0685,10.305906843739,2.2078,,8.5446,10.9714,1.6817,0.44494599387394,0.0,0.2027,0.407,0.0,,,,Financial Services,-9.910452985007682,1
2721,CNO,13.6357,0.0654,12.74726932693,0.9313,0.8562,0.9993,4.9283,1.4,0.19209456963428,0.0141,0.071,0.1329,0.125,0.0,0.0,0.6509999999999999,Financial Services,5.528172291697247,1
2722,BANC,10.75,0.0951,8.1372804293079,1.978,0.9306,1.8269,0.0,1.36,0.27315053486274,0.0328,0.2221,0.1447,0.0,-0.0108,0.1394,0.0,Financial Services,22.500665125312366,1
2723,OMF,0.0,-0.0783,,7.3409,6.8996,6.1588,7.1706,-1.72,,0.0,-0.2891,0.8164,0.0,,,0.0,Financial Services,-45.62868283942375,1
2724,COF,10.0951,0.0857,8.8477286238828,2.0344,1.1707,1.2502,4.0024,7.15,0.24049382716049,0.0208,0.2145,0.177,0.25,0.3022,0.4963,0.9574,Financial Services,26.907406249635745,1
2725,TROW,15.0823,0.2568,13.402004769838,4.2734,4.3822,0.0,13.0154,4.74,0.8659035159444,0.0571,0.2911,0.0,1.3182,0.2373,0.3045,0.2002,Financial Services,10.481602635228557,1
2726,FBP,32.5,0.0126,32.518758341832,1.6980000000000002,0.4125,0.8155,2.7569,0.1,-0.0,0.0,0.0517,0.1099,0.0,-1.0,0.0,0.0,Financial Services,107.2100277017534,1
